firmid,shutdown,newproduct,gender,age,education_college,num_clients,num_supplier,bankloan,round,polconnection,labor,part5revenue,material_cost,total_profit,total_fixedassets,wage_cost,type,lnlabor,lnpart5revenue,lnmaterial_cost,lnwage_cost,lnnum_supplier,lnnum_clients,firmage,baselabor,survey_town_type,treatratio_comp,post,tradecredit_supplier,tradecredit_client,otherloan_amount,retail,lnsales2,lnrent,ad_cost,rennovation,industry,newloan,stock_frequency,treatratio_lcomp,treatratio_lnoncomp,lcompnum,treatratio_nonlcomp,treatratio_nonlnoncomp,newsupplier,category,lnprice,stockmanage,shareeducl,coneval_squality,coneval_env,coneval_money,coneval_all,selleradvice,bankloan_amount,bankloan_interest,RCC_amount,flagatt,shutdownall,endatt,otherloan_end,allloan_end,aallloan_end,T50,C50,T80,C80,lnsalesdif,finknowledge,difficultyloan,shut_part5revenue,shut_total_profit,shut_labor,dummy_lcomp,dummy_lnoncomp,dummy_nonlcomp,dummy_nonlnoncomp,marketcategory,_Ibasecount_2,_Ibasecount_3,_Ibasecount_4,_Ibasecount_5,_Ibasecount_6,_Ibasecount_7,_Ibasecount_8,_Ibasecount_9,_Ibasecount_10,_Ibasecount_11,basecounty,survey_town
336972,0,0,1,60,0,30,16,1,1,0,14,310,243.98,31.370001,0,32.20000058412552,0,2.6390574,5.7365723,5.497086,3.4719665,2.7725887,3.4011974,28,14,0,0,0,0,1,50,0,,.87546879,0,0,13,0,,0,0,3,0,0,,4,2.0794415,,,,,,,,50,8.6000004,,0,0,1,0,0,,0,0,0,0,,,,310,31.370001,14,0,0,0,0,electronics,0,1,0,0,0,0,0,0,0,0,3,29
336972,0,0,1,60,0,35,6,1,2,,16,348.04001,266.76001,45.709999,42,38.39999914169312,0,2.7725887,5.8523173,5.5863495,3.6480575,1.7917595,3.5553482,,14,0,0,1,0,1,0,0,,1.2842616,0,0,13,0,,0,0,3,0,0,,4,2.0794415,,,,,,,,,,,0,0,1,0,0,,0,0,0,0,,,,348.04001,45.709999,16,0,0,0,0,electronics,0,1,0,0,0,0,0,0,0,0,3,29
336972,0,0,1,43,0,63,4,0,3,,16,334.89999,243.07001,61.48,8,38.39999914169312,0,2.7725887,5.8138318,5.4933496,3.6480575,1.3862944,4.1431346,,14,0,0,1,0,1,0,0,5.8045049,2.3340838,0,0,13,0,6,0,0,3,0,0,0,4,2.0794415,1,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,.60000002,.5,334.89999,61.48,16,0,0,0,0,electronics,0,1,0,0,0,0,0,0,0,0,3,29
336973,0,0,1,39,0,10,30,1,1,0,10,240,200,19.27,14,14.00000005960464,0,2.3025851,5.480639,5.2983174,2.6390574,3.4011974,2.3025851,4,10,0,0,0,0,1,13,1,,2.3025851,0,0,12,1,,0,0,4,0,0,,4,1.9459101,,,,,,,,13,10.75,23,0,0,1,0,1,23,0,0,0,0,,,,240,19.27,10,0,1,0,0,electronics,0,1,0,0,0,0,0,0,0,0,3,29
336973,0,0,1,40,0,10,24,1,2,,12,240,200,7.1199999,4.5,18.00000071525574,0,2.4849067,5.480639,5.2983174,2.8903718,3.1780539,2.3025851,,10,0,0,1,1,1,0,1,,2.1517622,0,0,12,1,,0,0,4,0,0,,4,1.9459101,,,,,,,,,,23,0,0,1,0,1,23,0,0,0,0,,,,240,7.1199999,12,0,1,0,0,electronics,0,1,0,0,0,0,0,0,0,0,3,29
336973,0,0,1,41,0,20,28,1,3,,12,180,155,8.6300001,8.5,18.00000071525574,0,2.4849067,5.1929569,5.0434251,2.8903718,3.3322046,2.9957323,,10,0,0,1,1,1,0,1,5.1929569,2.1764548,0,0,12,1,.2,0,0,4,0,0,0,4,1.9459101,0,,,,,,,,,23,0,0,1,0,1,23,0,0,0,0,0,.80000001,.25,180,8.6300001,12,0,1,0,0,electronics,0,1,0,0,0,0,0,0,0,0,3,29
336974,0,0,0,46,0,40,10,1,1,0,14,130,100,10,50,15.3999999165535,0,2.6390574,4.8675346,4.6051702,2.7343676,2.3025851,3.6888795,13,14,0,0,0,0,1,50,1,,0,10,0,0,0,,0,0,1,0,0,,4,1.9459101,,,,,,,,50,10.26,,0,0,1,1,1,,0,0,0,0,,,,130,10,14,0,0,0,0,electronics,0,1,0,0,0,0,0,0,0,0,3,29
336974,0,1,1,49,0,50,8,1,2,1,3,165,44,40,79,3.299999982118607,0,1.0986123,5.1059456,3.7841897,1.1939225,2.0794415,3.9120231,,14,0,0,1,0,1,54.153923,1,,0,10,1,0,0,,0,0,1,0,0,,4,1.9459101,,,,,,,,,,,0,0,1,1,1,,0,0,0,0,,,,165,40,3,0,0,0,0,electronics,0,1,0,0,0,0,0,0,0,0,3,29
336974,0,1,0,50,0,17,11,1,3,1,18,550,399.84,28.5,188,19.79999989271164,0,2.8903718,6.3099184,5.9910645,2.985682,2.3978953,2.8332133,,14,0,0,1,0,1,54.153923,1,6.3099184,0,50,1,0,0,.3,0,0,1,0,0,1,4,1.9459101,1,,,,,,,,,0,0,0,1,1,1,54.153923,0,0,0,0,0,.40000001,.5,550,28.5,18,0,0,0,0,electronics,0,1,0,0,0,0,0,0,0,0,3,29
336975,0,0,1,36,0,30,10,1,1,1,16,12,5.8400002,1.58,30,30.39999961853027,0,2.7725887,2.4849067,1.7647308,3.4144425,2.3025851,3.4011974,10,16,0,0,0,0,0,5,1,,.58778661,0,0,2,0,,0,0,4,0,0,,4,2.0794415,,,,,,,,5,8,,0,0,1,1,1,,0,0,0,0,,,,12,1.58,16,0,1,1,0,electronics,0,1,0,0,0,0,0,0,0,0,3,29
336975,0,0,0,,0,30,4,0,2,,15,163.5,86.5,44.060001,3.1500001,28.49999964237213,0,2.7080503,5.0968132,4.4601445,3.3499041,1.3862944,3.4011974,,16,0,0,1,0,0,15.893854,1,,0,0,0,2,0,,0,0,4,0,0,,4,2.0794415,,,,,,,,,,,0,0,1,1,1,,0,0,0,0,,,,163.5,44.060001,15,0,1,1,0,electronics,0,1,0,0,0,0,0,0,0,0,3,29
336975,0,0,0,39,0,20,4,0,3,,15,14.77,4,5.4400001,26,28.49999964237213,0,2.7080503,2.6925981,1.3862944,3.3499041,1.3862944,2.9957323,,16,0,0,1,0,0,15.893854,1,,0,0,0,2,0,.25,0,0,4,0,0,0,4,2.0794415,0,,,,,,,,,0,0,0,1,1,1,15.893854,0,0,0,0,,.40000001,1,14.77,5.4400001,15,0,1,1,0,electronics,0,1,0,0,0,0,0,0,0,0,3,29
336976,0,0,1,33,0,23,30,1,1,0,16,700,97.410004,120.01,0,25.59999942779541,0,2.7725887,6.5510802,4.5789289,3.2425923,3.4011974,3.1354942,5,16,0,0,0,0,0,20,1,,1.9459101,0,0,7,0,,0,0,4,0,0,,4,1.6094379,,,,,,,,20,9,,0,0,1,0,0,,0,0,0,0,,,,700,120.01,16,0,1,1,0,electronics,0,1,0,0,0,0,0,0,0,0,3,29
336976,0,0,1,33,0,17,27,0,2,,12,534.47998,89.220001,95.650002,0,20.40000021457672,0,2.4849067,6.2812943,4.4911051,3.0155349,3.2958369,2.8332133,,16,0,0,1,0,0,0,1,,1.4599841,0,0,7,0,,0,0,4,0,0,,4,1.6094379,,,,,,,,,,,0,0,1,0,0,,0,0,0,0,,,,534.47998,95.650002,12,0,1,1,0,electronics,0,1,0,0,0,0,0,0,0,0,3,29
336976,0,0,1,33,0,14,26,1,3,,9,415.37,80.510002,93.199997,0,15.30000016093254,0,2.1972246,6.0291696,4.3883815,2.7278528,3.2580965,2.6390574,,16,0,0,1,0,0,0,1,6.0291696,1.7847446,0,0,7,0,2,0,0,4,0,0,0,4,1.6094379,0,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,.2,.75,415.37,93.199997,9,0,1,1,0,electronics,0,1,0,0,0,0,0,0,0,0,3,29
911171,0,0,1,38,0,21,3,0,1,0,6,210,119.74,44.509998,0,12.59999990463257,0,1.7917595,5.3471074,4.7853227,2.5336969,1.0986123,3.0445225,14,,0,0,0,,,,1,,,,0,,0,,,,,,,,,,,,,,,,,,,,1,0,1,,,,0,0,0,0,,,,210,44.509998,6,0,0,0,0,cloth and shoes,,,,,,,,,,,,11
911171,,,,,,,,,2,,,,,,,,0,,,,,,,,,0,0,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1,0,1,,,,0,0,0,0,,,,,,,0,0,0,0,cloth and shoes,,,,,,,,,,,,11
911171,,,,,,,,,3,,,,,,,,0,,,,,,,,6,0,0,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,1,0,1,,,,0,0,0,0,,,,,,,0,0,0,0,cloth and shoes,0,0,0,0,0,1,0,0,0,0,,11
911172,0,0,1,45,0,34,1,1,1,0,5,210,50,79.519997,2,9.49999988079071,1,1.6094379,5.3471074,3.9120231,2.2512918,0,3.5263605,12,,2,.85000002,0,,,,0,,,,0,,0,,,,,,,,,,,,,,,,,11,,,1,0,1,,,,0,0,1,0,,,,210,79.519997,5,0,0,0,0,electronics,,,,,,,,,,,,41
911172,,,,,,,,,2,,,,,,,,1,,,,,,,,,2,.85000002,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1,0,1,,,,0,0,1,0,,,,,,,0,0,0,0,electronics,,,,,,,,,,,,41
911172,,,,,,,,,3,,,,,,,,1,,,,,,,,5,2,.85000002,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,1,0,1,,,,0,0,1,0,,,,,,,0,0,0,0,electronics,0,0,0,0,0,1,0,0,0,0,,41
911173,0,0,0,54,0,24,2,0,1,0,6,360,216,17.025002,0,12.59999990463257,1,1.7917595,5.8861041,5.3752785,2.5336969,.69314718,3.1780539,10,,2,.71428573,0,,,,1,,,,0,,0,,,,,,,,,,,,,,,,,,,,1,0,1,,,,0,0,1,0,,,,360,17.025002,6,0,0,0,0,vehicle,,,,,,,,,,,,54
911173,,,,,,,,,2,,,,,,,,1,,,,,,,,,2,.71428573,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1,0,1,,,,0,0,1,0,,,,,,,0,0,0,0,vehicle,,,,,,,,,,,,54
911173,,,,,,,,,3,,,,,,,,1,,,,,,,,6,2,.71428573,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,1,0,1,,,,0,0,1,0,,,,,,,0,0,0,0,vehicle,0,0,0,0,0,1,0,0,0,0,,54
911174,0,0,0,30,0,10,2,0,1,0,10,400,180,28.244999,0,17.00000047683716,1,2.3025851,5.9914646,5.1929569,2.8332133,.69314718,2.3025851,7,,1,.46428573,0,,,,1,,,,0,,0,,,,,,,,,,,,,,,,,,,,1,0,1,,,,1,0,0,0,,,,400,28.244999,10,0,0,0,0,building,,,,,,,,,,,,64
911174,,,,,,,,,2,,,,,,,,1,,,,,,,,,1,.46428573,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1,0,1,,,,1,0,0,0,,,,,,,0,0,0,0,building,,,,,,,,,,,,64
911174,,,,,,,,,3,,,,,,,,1,,,,,,,,10,1,.46428573,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,1,0,1,,,,1,0,0,0,,,,,,,0,0,0,0,building,0,0,0,0,0,1,0,0,0,0,,64
911175,0,0,1,33,0,20,1,0,1,0,4,80,60,9.7600002,0,10,1,1.3862944,4.3820267,4.0943446,2.3025851,0,2.9957323,2,,2,.77777779,0,,,,1,,,,0,,0,,,,,,,,,,,,,,,,,,,,1,0,1,,,,0,0,1,0,,,,80,9.7600002,4,0,0,0,0,food,,,,,,,,,,,,71
911175,,,,,,,,,2,,,,,,,,1,,,,,,,,,2,.77777779,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1,0,1,,,,0,0,1,0,,,,,,,0,0,0,0,food,,,,,,,,,,,,71
911175,,,,,,,,,3,,,,,,,,1,,,,,,,,4,2,.77777779,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,1,0,1,,,,0,0,1,0,,,,,,,0,0,0,0,food,0,0,0,0,0,1,0,0,0,0,,71
911176,0,0,1,40,0,66,2,0,1,0,7,375,156.82001,68.639999,0,16.10000014305115,1,1.9459101,5.9269261,5.0550985,2.7788193,.69314718,4.1896548,8,,2,.75777781,0,,,,1,,,,0,,0,,,,,,,,,,,,,,,,,,,,1,0,1,,,,0,0,1,0,,,,375,68.639999,7,0,0,0,0,cloth and shoes,,,,,,,,,,,,9
911176,,,,,,,,,2,,,,,,,,1,,,,,,,,,2,.75777781,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1,0,1,,,,0,0,1,0,,,,,,,0,0,0,0,cloth and shoes,,,,,,,,,,,,9
911176,,,,,,,,,3,,,,,,,,1,,,,,,,,7,2,.75777781,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,1,0,1,,,,0,0,1,0,,,,,,,0,0,0,0,cloth and shoes,0,0,0,0,0,1,0,0,0,0,,9
911177,0,0,1,32,0,11,1,0,1,0,9,522,133.02,116.505,0,16.20000123977661,0,2.1972246,6.2576675,4.8904996,2.7850113,0,2.3978953,5,,2,.83846152,0,,,,1,,,,0,,0,,,,,,,,,,,,,,,,,,,,1,0,1,,,,0,0,0,1,,,,522,116.505,9,0,0,0,0,cloth and shoes,,,,,,,,,,,,9
911177,,,,,,,,,2,,,,,,,,0,,,,,,,,,2,.83846152,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1,0,1,,,,0,0,0,1,,,,,,,0,0,0,0,cloth and shoes,,,,,,,,,,,,9
911177,,,,,,,,,3,,,,,,,,0,,,,,,,,9,2,.83846152,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,1,0,1,,,,0,0,0,1,,,,,,,0,0,0,0,cloth and shoes,0,0,0,0,0,1,0,0,0,0,,9
911178,0,0,0,41,0,22,6,0,1,0,20,360,220.8,67.849998,3,34.50000047683716,1,2.9957323,5.8861041,5.3972573,3.5409594,1.7917595,3.0910425,5,,2,.75777781,0,,,,1,,,,0,,0,,,,,,,,,,,,,,,,,,,,1,0,1,,,,0,0,1,0,,,,360,67.849998,20,0,0,0,0,cloth and shoes,,,,,,,,,,,,9
911178,,,,,,,,,2,,,,,,,,1,,,,,,,,,2,.75777781,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1,0,1,,,,0,0,1,0,,,,,,,0,0,0,0,cloth and shoes,,,,,,,,,,,,9
911178,,,,,,,,,3,,,,,,,,1,,,,,,,,20,2,.75777781,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,1,0,1,,,,0,0,1,0,,,,,,,0,0,0,0,cloth and shoes,0,0,0,0,0,1,0,0,0,0,,9
911179,0,0,1,48,1,12,5,1,1,0,18,320,240,37.939999,0,39.60000038146973,1,2.8903718,5.768321,5.480639,3.6788292,1.6094379,2.4849067,5,,2,.75777781,0,,,,1,,,,0,,0,,,,,,,,,,,,,,,,,10,,,1,0,1,,,,0,0,1,0,,,,320,37.939999,18,0,0,0,0,cloth and shoes,,,,,,,,,,,,9
911179,,,,,,,,,2,,,,,,,,1,,,,,,,,,2,.75777781,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1,0,1,,,,0,0,1,0,,,,,,,0,0,0,0,cloth and shoes,,,,,,,,,,,,9
911179,,,,,,,,,3,,,,,,,,1,,,,,,,,18,2,.75777781,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,1,0,1,,,,0,0,1,0,,,,,,,0,0,0,0,cloth and shoes,0,0,0,0,0,1,0,0,0,0,,9
3301001,0,0,0,42,0,20,3,0,1,0,15,350,205.16,71.120003,0,25.5000002682209,1,2.7080503,5.857933,5.3237901,3.2386785,1.0986123,2.9957323,12,15,2,.77777779,0,0,0,0,0,,.64185387,0,0,0,0,,.66666669,1,3,.79411763,1,,4,1.6094379,,,,,,,,,,,0,1,1,,,,0,0,1,0,,,,350,71.120003,15,0,0,0,0,daily necessities,1,0,0,0,0,0,0,0,0,0,2,35
3301001,1,0,,,,14,4,0,2,,11,235.72229,156.34,5.8999996,0,19.80000078678131,1,2.3978953,5.4626546,5.0520329,2.985682,1.3862944,2.6390574,,15,2,.77777779,1,0,0,,0,,3.1190882,0,0,0,0,,.66666669,1,3,.79411763,1,,4,1.6094379,,,,,,,,,,,0,1,1,,,,0,0,1,0,,,,235.72229,5.8999996,11,0,0,0,0,daily necessities,1,0,0,0,0,0,0,0,0,0,2,35
3301001,0,,,,,,,,3,,,,,,,,1,,,,,,,,15,2,.77777779,1,,,,0,,,,,0,0,,.66666669,1,3,.79411763,1,,4,,,,,,,,,,,0,0,1,1,,,,0,0,1,0,,,,0,0,0,0,0,0,0,daily necessities,1,0,0,0,0,0,0,0,0,0,2,35
3301002,0,0,1,62,0,31,1,0,1,1,12,370,194.75,86.209999,0,27.60000050067902,1,2.4849067,5.9135032,5.2717166,3.3178158,0,3.4339871,6,12,2,.77777779,0,0,0,0,1,,3.155951,0,0,0,1,,1,1,2,.77142859,1,,4,0,,,,,,,,,,24,0,0,1,0,1,24,0,0,1,0,,,,370,86.209999,12,0,0,0,0,daily necessities,1,0,0,0,0,0,0,0,0,0,2,35
3301002,0,0,1,62,0,49,1,0,2,1,16,593.76001,309.95001,146.98,15,38.39999914169312,1,2.7725887,6.3864751,5.7364111,3.6480575,0,3.8918202,,12,2,.77777779,1,0,0,0,1,,.77009714,0,0,0,1,,1,1,2,.77142859,1,,4,0,,,,,,,,,,24,0,0,1,0,1,24,0,0,1,0,,,,593.76001,146.98,16,0,0,0,0,daily necessities,1,0,0,0,0,0,0,0,0,0,2,35
3301002,0,0,1,43,0,10,1,0,3,,19,133,76.599998,35.343002,43,45.59999898076057,1,2.9444389,4.8903489,4.3385968,3.8199077,0,2.3025851,,12,2,.77777779,1,0,1,0,1,4.8903489,.77009714,0,0,0,1,1,1,1,2,.77142859,1,0,4,0,0,,,,,,,,,24,0,0,1,0,1,24,0,0,1,0,0,.60000002,.75,133,35.343002,19,0,0,0,0,daily necessities,1,0,0,0,0,0,0,0,0,0,2,35
3301003,0,0,1,64,0,15,1,0,1,1,13,315,280,33.669998,14,27.29999914765358,0,2.5649493,5.7525725,5.6347895,3.3068867,0,2.7080503,2,13,2,.83333331,0,0,0,0,1,,0,0,0,0,0,,.5,1,2,.82857144,1,,4,1.0986123,,,,,,,,,,,0,0,1,1,1,,0,0,0,1,,,,315,33.669998,13,0,0,0,0,daily necessities,1,0,0,0,0,0,0,0,0,0,2,35
3301003,0,0,1,64,0,12,1,0,2,1,7,299.09879,312.35001,8.389986,0,15.3999999165535,0,1.9459101,5.7007737,5.7441244,2.7343676,0,2.4849067,,13,2,.83333331,1,0,0,21.579727,1,,4.056313,0,0,0,0,,.5,1,2,.82857144,1,,4,1.0986123,,,,,,,,,,,0,0,1,1,1,,0,0,0,1,,,,299.09879,8.389986,7,0,0,0,0,daily necessities,1,0,0,0,0,0,0,0,0,0,2,35
3301003,0,0,1,64,0,11,1,0,3,1,6,270.45203,208.03999,68.93,0,13.19999992847443,0,1.7917595,5.6000948,5.3377304,2.5802169,0,2.3978953,,13,2,.83333331,1,0,0,21.579727,1,5.618957,3.1083972,0,0,0,0,.13,.5,1,2,.82857144,1,0,4,1.0986123,1,,,,,,,,,0,0,0,1,1,1,21.579727,0,0,0,1,0,.2,.25,270.45203,68.93,6,0,0,0,0,daily necessities,1,0,0,0,0,0,0,0,0,0,2,35
3301004,0,0,1,60,0,20,15,0,1,1,8,290,213.19,37.419998,0,12.79999971389771,0,2.0794415,5.6698809,5.3621836,2.5494452,2.7080503,2.9957323,12,12,2,.83333331,0,0,0,0,0,,3.2464182,0,0,0,0,,1,1,3,.79411763,1,,4,2.0794415,,,,,,,,,,,0,0,1,0,0,,0,0,0,1,,,,290,37.419998,8,0,0,0,0,daily necessities,1,0,0,0,0,0,0,0,0,0,2,35
3301004,0,0,1,60,0,17,14,0,2,1,9,244.78999,186.03999,38.262501,0,15.30000016093254,0,2.1972246,5.5004005,5.2259617,2.7278528,2.6390574,2.8332133,,12,2,.83333331,1,0,0,0,0,,3.5381503,0,0,0,0,,1,1,3,.79411763,1,,4,2.0794415,,,,,,,,,,,0,0,1,0,0,,0,0,0,1,,,,244.78999,38.262501,9,0,0,0,0,daily necessities,1,0,0,0,0,0,0,0,0,0,2,35
3301004,0,0,1,60,0,22,13,0,3,1,12,317.42999,240.25,65.175003,7,20.40000021457672,0,2.4849067,5.7602572,5.4816799,3.0155349,2.5649493,3.0910425,,12,2,.83333331,1,0,1,0,0,,2.2192035,0,0,0,0,2,1,1,3,.79411763,1,1,4,2.0794415,1,,,,,,,,,0,0,0,1,0,0,0,0,0,0,1,,.60000002,.25,317.42999,65.175003,12,0,0,0,0,daily necessities,1,0,0,0,0,0,0,0,0,0,2,35
3301008,0,0,0,53,1,60,1,0,1,1,13,100,358.20001,44.889999,0,20.79999953508377,0,2.5649493,4.6051702,5.8810916,3.0349529,0,4.0943446,2,13,2,.83333331,0,0,0,0,1,,-.040822018,0,0,0,0,,.75,0,4,.81818181,1,,4,1.3862944,,,,,,,,,,,0,1,1,0,0,,0,0,0,1,,,,100,44.889999,13,0,1,0,0,daily necessities,1,0,0,0,0,0,0,0,0,0,2,35
3301008,0,0,1,37,1,51,1,0,2,,11,400.95001,362.34,25.525,2.0999999,17.59999960660934,0,2.3978953,5.9938369,5.8925829,2.8678989,0,3.9318256,,13,2,.83333331,1,0,0,0,1,,-.49889702,.25,1,0,0,,.75,0,4,.81818181,1,,4,1.3862944,,,,,,,,,,,0,1,1,0,0,,0,0,0,1,,,,400.95001,25.525,11,0,1,0,0,daily necessities,1,0,0,0,0,0,0,0,0,0,2,35
3301008,1,0,,,,51,1,1,3,,14,407,277.89999,7.3250003,0,22.39999949932098,0,2.6390574,6.0088134,5.6272612,3.109061,0,3.9318256,,13,2,.83333331,1,0,0,0,1,6.0033336,3.3979282,0,0,0,0,.3,.75,0,4,.81818181,1,0,4,,0,,,,,,,,,0,0,1,1,0,0,0,0,0,0,1,2,.60000002,.5,407,7.3250003,14,0,1,0,0,daily necessities,1,0,0,0,0,0,0,0,0,0,2,35
3301010,0,0,1,40,0,15,1,0,1,0,5,250,209.57001,19.67,0,10.99999994039536,0,1.6094379,5.521461,5.345058,2.3978953,0,2.7080503,6,5,0,0,0,0,0,0,0,,.77010828,0,0,1,0,,0,0,2,0,0,,4,1.3862944,,,2,1,4,3,0,,,,0,0,0,0,0,,0,0,0,0,,,,250,19.67,5,0,0,0,0,cloth and shoes,1,0,0,0,0,0,0,0,0,0,2,8
3301010,0,0,1,40,0,13,1,0,2,,4,213.63,184.02,21.360001,0,8.799999952316284,0,1.3862944,5.3642454,5.2150445,2.1747518,0,2.5649493,,5,0,0,1,0,0,0,0,,3.4603775,0,0,1,0,,0,0,2,0,0,,4,1.3862944,,,2,1,4,3,0,,,,0,0,0,0,0,,0,0,0,0,,,,213.63,21.360001,4,0,0,0,0,cloth and shoes,1,0,0,0,0,0,0,0,0,0,2,8
3301010,0,0,0,40,0,13,3,0,3,,11,174.82001,148.23,17.91,9,24.19999986886978,0,2.3978953,5.1637568,4.998765,3.1863527,1.0986123,2.5649493,,5,0,0,1,0,1,0,0,5.1637568,.90696746,0,0,1,0,.25,0,0,2,0,0,0,4,1.3862944,1,0,2,1,4,3,0,,,0,0,0,0,0,0,0,0,0,0,0,0,.60000002,.5,174.82001,17.91,11,0,0,0,0,cloth and shoes,1,0,0,0,0,0,0,0,0,0,2,8
3301014,0,0,1,29,0,10,1,0,1,0,3,120,87.699997,12.3,0,8.91000035405159,0,1.0986123,4.7874918,4.4739218,2.1871743,0,2.3025851,6,3,0,0,0,0,0,0,0,,2.3025851,0,0,1,0,,0,0,1,0,0,,4,2.3025851,,,,,,,,,,,0,1,1,0,0,,0,0,0,0,,,,120,12.3,3,0,0,0,0,cloth and shoes,1,0,0,0,0,0,0,0,0,0,2,8
3301014,0,0,1,29,0,30,1,0,2,,9,359.70999,263.38,53.66,0,29.70000118017197,0,2.1972246,5.8852983,5.5735979,3.3911471,0,3.4011974,,3,0,0,1,0,0,0,0,,3.8189306,0,0,1,0,,0,0,1,0,0,,4,2.3025851,,,,,,,,,,,0,1,1,0,0,,0,0,0,0,,,,359.70999,53.66,9,0,0,0,0,cloth and shoes,1,0,0,0,0,0,0,0,0,0,2,8
3301014,1,0,,,,21,1,0,3,,8,257.98001,203.97,2.55,0,26.40000104904175,0,2.0794415,5.5528822,5.3179731,3.2733641,0,3.0445225,,3,0,0,1,0,0,0,0,5.5528822,3.0111279,0,0,1,0,6,0,0,1,0,0,0,4,,0,,,,,,,,,0,0,1,1,0,0,0,0,0,0,0,0,1,.5,257.98001,2.55,8,0,0,0,0,cloth and shoes,1,0,0,0,0,0,0,0,0,0,2,8
3301015,0,0,1,26,1,1,1,0,1,0,5,170,113.33,27.84,0,9.000000134110451,0,1.6094379,5.1357985,4.7303038,2.1972246,0,0,2,5,0,0,0,0,1,0,0,,.77010828,0,0,1,0,,0,0,4,0,0,,4,2.0794415,,,,,,,,,,,0,1,1,0,0,,0,0,0,0,,,,170,27.84,5,0,1,0,0,cloth and shoes,1,0,0,0,0,0,0,0,0,0,2,8
3301015,0,0,1,43,0,1,1,0,2,,6,202.2,143.72,35.619999,0,12.59999960660934,0,1.7917595,5.3092575,4.9678669,2.5336969,0,0,,5,0,0,1,0,1,0,0,,1.7950872,0,0,1,0,,0,0,4,0,0,,4,2.0794415,,,,,,,,,,,0,1,1,0,0,,0,0,0,0,,,,202.2,35.619999,6,0,1,0,0,cloth and shoes,1,0,0,0,0,0,0,0,0,0,2,8
3301015,1,0,,,,23,1,0,3,,7,186.75999,138.86,2.3399999,0,14.69999954104424,0,1.9459101,5.2298245,4.9334664,2.6878474,0,3.1354942,,5,0,0,1,0,0,0,0,5.2298245,2.6266212,0,0,1,0,.5,0,0,4,0,0,0,4,,0,,,,,,,,,0,0,1,1,0,0,0,0,0,0,0,0,.60000002,.5,186.75999,2.3399999,7,0,1,0,0,cloth and shoes,1,0,0,0,0,0,0,0,0,0,2,8
3301019,0,0,0,35,0,14,1,0,1,0,9,300,26.6,60,40,27.90000021457672,0,2.1972246,5.7037826,3.2809112,3.3286266,0,2.6390574,6,9,0,0,0,0,0,0,0,,1.4632554,0,0,0,0,,0,0,1,0,0,,4,.69314718,,,2,1,2,2,0,,,,0,0,0,0,0,,0,0,0,0,,,,300,60,9,0,0,1,0,cloth and shoes,1,0,0,0,0,0,0,0,0,0,2,8
3301019,0,0,0,35,0,14,1,0,2,,10,303.64001,28.68,143.03999,0,31.99999928474426,0,2.3025851,5.7158427,3.3562,3.4657359,0,2.6390574,,9,0,0,1,0,0,0,0,,1.6015328,0,0,0,0,,0,0,1,0,0,,4,.69314718,,,2,1,2,2,0,,,,0,0,0,0,0,,0,0,0,0,,,,303.64001,143.03999,10,0,0,1,0,cloth and shoes,1,0,0,0,0,0,0,0,0,0,2,8
3301019,0,0,0,38,1,3,1,0,3,,31,1440,1289.5,50.400002,75,99.19999778270721,0,3.4339871,7.2723985,7.1620097,4.5971379,0,1.0986123,,9,0,0,1,0,1,0,0,7.2901812,0,0,0,0,0,6,0,0,1,0,0,0,4,.69314718,0,1,2,1,2,2,0,,,0,0,0,0,0,0,0,0,0,0,0,0,.40000001,.5,1440,50.400002,31,0,0,1,0,cloth and shoes,1,0,0,0,0,0,0,0,0,0,2,8
3301022,0,0,1,35,0,20,1,0,1,1,2,220,113.27,43.09,0,5.400000214576721,0,.69314718,5.3936276,4.7297745,1.686399,0,2.9957323,3,2,0,0,0,0,1,0,0,,2.5698628,0,0,1,0,,0,0,4,0,0,,4,.69314718,,,3,4,4,4,0,,,,0,0,0,0,0,,0,0,0,0,,,,220,43.09,2,0,1,0,0,cloth and shoes,1,0,0,0,0,0,0,0,0,0,2,8
