student_id,course_code,grade,semester
1069,PHYS101,B+,Fall 2024
4188,ART101,B,Spring 2024
3341,ART101,B+,Fall 2024
4774,ARCH101,F,Spring 2024
3436,MKT101,D,Fall 2024
3780,ACC101,B,Spring 2024
4478,ARCH101,B,Fall 2024
966,MKT101,A,Spring 2024
1180,MATH201,C+,Fall 2024
2435,ART101,C,Fall 2024
501,FIN201,C+,Spring 2024
4555,MKT101,B,Fall 2024
50,MATH201,C+,Fall 2024
970,ENG101,D,Fall 2024
988,PHIL101,B,Fall 2024
4628,BUS201,B+,Spring 2024
1116,HIST101,D,Spring 2024
3933,POLI201,B+,Spring 2024
1480,LIT201,D,Fall 2024
4435,PHIL101,A,Spring 2024
3125,ACC101,F,Fall 2024
3568,BUS201,D,Fall 2024
1659,MKT101,C,Fall 2024
1877,BUS201,B+,Spring 2024
2052,ART101,D,Spring 2024
4377,BUS201,C,Fall 2024
2816,MUS101,A,Fall 2024
971,POLI201,D,Spring 2024
208,ENG101,F,Fall 2024
260,SOC101,C,Fall 2024
4359,ENG101,F,Spring 2024
783,SOC101,D,Spring 2024
505,BIO101,B+,Fall 2024
1574,ACC101,B+,Spring 2024
4299,MKT101,C+,Fall 2024
1760,ACC101,C+,Fall 2024
3795,POLI201,D,Spring 2024
3591,ARCH101,C+,Fall 2024
4141,ENG101,D,Spring 2024
1402,POLI201,D,Spring 2024
789,BUS201,F,Spring 2024
3330,CS101,C,Fall 2024
2845,BIO101,B+,Spring 2024
3986,LIT201,A,Fall 2024
4013,BIO101,B,Fall 2024
2093,LIT201,B+,Spring 2024
2968,FIN201,C+,Fall 2024
1070,CS101,D,Spring 2024
1676,ENG101,C+,Spring 2024
2613,POLI201,C,Spring 2024
4397,MKT101,C+,Fall 2024
288,ACC101,C,Spring 2024
786,FIN201,A,Spring 2024
2317,PHIL101,D,Spring 2024
2839,ECON201,C+,Fall 2024
3638,LIT201,C,Fall 2024
2629,ART101,C+,Spring 2024
1266,PHYS101,C,Spring 2024
2984,LIT201,F,Spring 2024
3016,BIO101,D,Fall 2024
71,PHIL101,D,Fall 2024
4931,ENG101,B+,Fall 2024
2461,SOC101,C,Spring 2024
612,CS101,B,Fall 2024
3524,LIT201,A,Spring 2024
3703,PHIL101,B+,Fall 2024
2577,PSYCH101,A,Spring 2024
191,LIT201,B+,Fall 2024
1748,POLI201,C+,Fall 2024
2126,ART101,C,Fall 2024
1629,ECON201,C+,Fall 2024
4985,BIO101,A,Spring 2024
3373,ACC101,D,Spring 2024
2997,SOC101,A,Spring 2024
17,CHEM101,B+,Fall 2024
4911,FIN201,A,Spring 2024
1598,ART101,C,Fall 2024
1067,CHEM101,A,Fall 2024
3140,CHEM101,C+,Fall 2024
3452,HIST101,D,Spring 2024
2260,POLI201,C,Fall 2024
2251,MATH201,A,Fall 2024
2774,CHEM101,B,Fall 2024
4205,PSYCH101,B,Fall 2024
284,BUS201,D,Spring 2024
2989,CHEM101,C+,Spring 2024
4833,PHYS101,B+,Spring 2024
603,PHYS101,B+,Spring 2024
1364,ARCH101,D,Spring 2024
3353,ECON201,A,Fall 2024
4076,HIST101,C,Spring 2024
4587,ACC101,D,Spring 2024
801,PHIL101,B+,Spring 2024
760,CHEM101,B,Spring 2024
1494,ARCH101,B+,Spring 2024
4801,MUS101,B,Fall 2024
3935,ACC101,B+,Spring 2024
815,BIO101,C+,Fall 2024
4899,POLI201,D,Spring 2024
373,PHYS101,C,Fall 2024
2999,PHYS101,D,Fall 2024
2892,PHIL101,F,Spring 2024
3792,CS101,A,Spring 2024
3320,LIT201,B,Spring 2024
2190,HIST101,B+,Fall 2024
2450,BIO101,A,Fall 2024
3968,ACC101,B,Spring 2024
823,ART101,D,Fall 2024
222,LIT201,B,Spring 2024
3938,LIT201,C+,Fall 2024
1388,PHYS101,B+,Spring 2024
3889,ART101,F,Fall 2024
2161,PHIL101,D,Spring 2024
3271,MATH201,F,Fall 2024
1926,PHIL101,A,Fall 2024
4694,ECON201,B+,Spring 2024
2952,ARCH101,D,Fall 2024
4581,PHIL101,F,Fall 2024
3994,ACC101,B+,Spring 2024
2599,BUS201,C,Spring 2024
1667,PSYCH101,B,Spring 2024
3082,ECON201,F,Fall 2024
3886,MUS101,B,Fall 2024
4758,MUS101,C,Spring 2024
2115,FIN201,C,Fall 2024
2753,CHEM101,B+,Fall 2024
3169,ARCH101,B,Fall 2024
1555,ENG101,A,Spring 2024
1081,PHYS101,C+,Spring 2024
3935,LIT201,D,Spring 2024
88,CS101,C,Spring 2024
2701,SOC101,A,Fall 2024
2704,ECON201,A,Spring 2024
2960,ECON201,B+,Spring 2024
2419,MUS101,C,Fall 2024
2423,MKT101,A,Spring 2024
4148,FIN201,C+,Fall 2024
1748,PHYS101,A,Fall 2024
41,PHIL101,C+,Fall 2024
2139,LIT201,F,Fall 2024
39,ECON201,C+,Fall 2024
3085,ARCH101,C+,Spring 2024
3680,ART101,C,Fall 2024
2152,PHIL101,F,Spring 2024
3938,ECON201,C+,Spring 2024
2091,PHIL101,C,Fall 2024
209,ARCH101,F,Fall 2024
600,HIST101,A,Spring 2024
605,BUS201,F,Fall 2024
2524,PHYS101,C+,Spring 2024
3710,POLI201,F,Fall 2024
2157,POLI201,B,Fall 2024
214,ACC101,A,Fall 2024
1577,MKT101,D,Spring 2024
2819,MUS101,F,Fall 2024
2125,FIN201,F,Fall 2024
269,CHEM101,F,Spring 2024
2409,PHIL101,B,Spring 2024
2578,ACC101,B,Spring 2024
4779,BUS201,B+,Fall 2024
4258,SOC101,C,Spring 2024
4561,ENG101,B+,Spring 2024
823,BIO101,C,Spring 2024
3636,CS101,B+,Fall 2024
2596,BUS201,A,Fall 2024
3954,ENG101,B,Fall 2024
3832,CHEM101,A,Spring 2024
2100,HIST101,C,Fall 2024
4584,PSYCH101,B,Fall 2024
3603,ACC101,B,Spring 2024
3468,ARCH101,C,Fall 2024
651,MUS101,A,Fall 2024
1635,CHEM101,B,Spring 2024
4815,FIN201,D,Spring 2024
1168,ENG101,F,Spring 2024
4077,PHIL101,A,Spring 2024
199,ECON201,A,Spring 2024
1356,MATH201,A,Spring 2024
3506,POLI201,B,Spring 2024
803,FIN201,C+,Spring 2024
701,FIN201,F,Fall 2024
503,PSYCH101,B+,Fall 2024
4565,ARCH101,C,Fall 2024
2414,ART101,A,Fall 2024
4720,ART101,B,Fall 2024
2968,CS101,C,Spring 2024
2871,SOC101,C+,Spring 2024
4759,HIST101,D,Spring 2024
4847,FIN201,C+,Fall 2024
3468,ENG101,B,Fall 2024
1419,LIT201,A,Spring 2024
1099,MUS101,C+,Spring 2024
3170,LIT201,F,Fall 2024
383,BUS201,C+,Fall 2024
3941,PSYCH101,C+,Spring 2024
1394,PSYCH101,F,Fall 2024
3328,PHYS101,D,Fall 2024
1653,MATH201,B,Spring 2024
4272,SOC101,C,Spring 2024
4324,PHIL101,B+,Fall 2024
2395,ACC101,B,Spring 2024
2039,SOC101,A,Spring 2024
1986,BIO101,B,Fall 2024
1263,ECON201,B,Fall 2024
1712,MUS101,D,Spring 2024
350,PHIL101,B+,Fall 2024
4027,LIT201,B+,Spring 2024
441,ENG101,B+,Spring 2024
2809,SOC101,C,Fall 2024
2563,ART101,B,Spring 2024
3153,ARCH101,D,Fall 2024
1385,MUS101,A,Fall 2024
288,PHIL101,B+,Fall 2024
2056,ECON201,F,Fall 2024
998,HIST101,B+,Spring 2024
2334,PHYS101,F,Spring 2024
1423,MUS101,B,Spring 2024
74,CS101,A,Fall 2024
1463,BIO101,D,Spring 2024
3195,HIST101,B+,Spring 2024
2206,MKT101,B,Fall 2024
430,HIST101,C+,Fall 2024
1472,CS101,D,Spring 2024
3482,PHYS101,F,Spring 2024
3181,ENG101,C,Fall 2024
4942,SOC101,D,Fall 2024
1731,MATH201,B,Fall 2024
36,MKT101,B+,Spring 2024
1021,FIN201,D,Spring 2024
1998,FIN201,A,Fall 2024
2761,ENG101,F,Fall 2024
3118,ENG101,C+,Spring 2024
2536,ACC101,A,Fall 2024
4715,PHIL101,A,Fall 2024
4266,CHEM101,A,Fall 2024
146,ART101,B,Spring 2024
4964,PHYS101,B,Spring 2024
4516,ECON201,D,Fall 2024
4669,PSYCH101,F,Spring 2024
1027,LIT201,C,Fall 2024
3666,PSYCH101,F,Spring 2024
1287,FIN201,C+,Spring 2024
2847,POLI201,D,Fall 2024
321,ARCH101,A,Fall 2024
4096,ARCH101,D,Spring 2024
2294,MUS101,F,Spring 2024
1613,PHIL101,B+,Fall 2024
477,POLI201,D,Fall 2024
3165,PHYS101,F,Fall 2024
1827,HIST101,D,Fall 2024
783,ARCH101,F,Fall 2024
4629,HIST101,A,Spring 2024
1948,MKT101,D,Fall 2024
3332,CS101,C+,Fall 2024
4675,MATH201,A,Fall 2024
1594,CHEM101,B,Spring 2024
1748,HIST101,B,Spring 2024
2034,LIT201,D,Spring 2024
257,PSYCH101,D,Fall 2024
2992,BUS201,C+,Fall 2024
1418,POLI201,F,Spring 2024
4978,HIST101,F,Spring 2024
4115,ECON201,C,Fall 2024
110,HIST101,A,Spring 2024
2553,MKT101,C+,Spring 2024
1058,ART101,D,Fall 2024
4351,ENG101,D,Spring 2024
4734,CS101,D,Fall 2024
2043,CS101,D,Spring 2024
2182,ECON201,B+,Spring 2024
4493,HIST101,D,Fall 2024
3559,MATH201,D,Spring 2024
1622,HIST101,B+,Fall 2024
3659,PSYCH101,C,Spring 2024
2695,ARCH101,F,Spring 2024
3885,ACC101,B,Fall 2024
4781,ENG101,D,Fall 2024
3285,ENG101,F,Spring 2024
2167,ART101,D,Fall 2024
3887,LIT201,C+,Fall 2024
4398,BUS201,A,Fall 2024
4323,MATH201,C+,Fall 2024
4452,ARCH101,D,Spring 2024
4797,ART101,C,Spring 2024
3393,FIN201,C+,Fall 2024
2271,HIST101,C,Spring 2024
3712,CHEM101,C,Spring 2024
1587,FIN201,D,Spring 2024
1215,LIT201,C,Spring 2024
1646,BIO101,C+,Spring 2024
1351,PHIL101,B+,Spring 2024
3199,MATH201,A,Fall 2024
365,HIST101,C,Spring 2024
3940,ARCH101,F,Spring 2024
4615,PHYS101,D,Fall 2024
3200,LIT201,B,Fall 2024
1627,BUS201,C,Spring 2024
3202,MUS101,F,Spring 2024
1646,PHIL101,C+,Spring 2024
982,FIN201,C,Spring 2024
2396,MATH201,B,Fall 2024
2037,ARCH101,F,Fall 2024
3553,HIST101,B+,Fall 2024
922,FIN201,C+,Fall 2024
3747,CHEM101,C+,Fall 2024
3659,ENG101,D,Fall 2024
3783,SOC101,C+,Spring 2024
3996,PHIL101,B,Spring 2024
4457,ECON201,F,Spring 2024
4278,CS101,C+,Fall 2024
1475,PSYCH101,B+,Spring 2024
4659,ACC101,A,Fall 2024
4410,FIN201,A,Fall 2024
2069,MATH201,C,Spring 2024
3768,LIT201,A,Spring 2024
2853,CHEM101,B,Spring 2024
403,POLI201,A,Spring 2024
1148,PHYS101,B,Fall 2024
613,PHIL101,B,Spring 2024
1877,FIN201,C,Fall 2024
1614,ART101,A,Fall 2024
3018,SOC101,C,Spring 2024
4789,LIT201,C+,Fall 2024
1735,MATH201,B+,Spring 2024
3549,PHIL101,F,Fall 2024
2920,LIT201,A,Fall 2024
4936,POLI201,C+,Fall 2024
2151,CS101,D,Spring 2024
2381,FIN201,F,Spring 2024
1811,PHIL101,F,Spring 2024
3202,PSYCH101,F,Spring 2024
753,MATH201,C+,Fall 2024
2473,FIN201,C,Spring 2024
1342,ENG101,C,Fall 2024
505,FIN201,F,Spring 2024
3483,ENG101,F,Fall 2024
1970,CHEM101,B+,Fall 2024
4050,HIST101,B+,Fall 2024
4148,ECON201,F,Fall 2024
3638,POLI201,B+,Fall 2024
2423,ARCH101,F,Fall 2024
4485,ART101,B+,Spring 2024
674,PHYS101,F,Fall 2024
593,POLI201,C,Spring 2024
2780,CHEM101,B,Spring 2024
3669,HIST101,C,Spring 2024
2553,POLI201,B,Fall 2024
4179,PSYCH101,C,Fall 2024
3139,ENG101,D,Fall 2024
4510,HIST101,C,Fall 2024
2501,CHEM101,B+,Fall 2024
2794,ART101,B,Spring 2024
4294,ARCH101,C+,Fall 2024
1713,MKT101,D,Spring 2024
2346,CS101,C+,Fall 2024
300,MUS101,D,Fall 2024
4225,MUS101,C+,Spring 2024
1907,CS101,B+,Spring 2024
2486,MUS101,C+,Fall 2024
207,BIO101,F,Fall 2024
294,PSYCH101,C,Spring 2024
1874,MKT101,B+,Fall 2024
3759,BUS201,F,Fall 2024
2089,FIN201,C+,Fall 2024
1773,BUS201,B+,Fall 2024
2864,PHYS101,C,Fall 2024
4722,MATH201,B+,Fall 2024
4374,ARCH101,C+,Spring 2024
3427,BIO101,B+,Fall 2024
529,ACC101,D,Spring 2024
2134,PHIL101,A,Fall 2024
1925,MATH201,C+,Spring 2024
4789,MATH201,C,Fall 2024
1361,PHIL101,B,Spring 2024
863,CS101,B+,Spring 2024
3217,HIST101,D,Fall 2024
2363,POLI201,B+,Spring 2024
4321,POLI201,C+,Spring 2024
3495,PSYCH101,D,Fall 2024
1968,ACC101,C+,Fall 2024
68,BUS201,A,Spring 2024
1643,POLI201,C,Fall 2024
1021,CS101,D,Spring 2024
3144,PSYCH101,D,Fall 2024
1471,HIST101,B+,Spring 2024
1383,CHEM101,B+,Spring 2024
2931,LIT201,B,Spring 2024
1337,PHIL101,F,Spring 2024
3167,PHYS101,D,Fall 2024
1243,ARCH101,B+,Spring 2024
1706,LIT201,B+,Fall 2024
3200,LIT201,F,Fall 2024
2595,PHYS101,A,Spring 2024
3938,ARCH101,B,Spring 2024
1680,MUS101,F,Spring 2024
1316,CS101,B+,Spring 2024
4827,MUS101,B+,Fall 2024
568,MKT101,C,Spring 2024
2705,PHIL101,D,Spring 2024
2452,POLI201,B+,Fall 2024
1749,ECON201,A,Fall 2024
4692,ACC101,B+,Spring 2024
648,ENG101,D,Spring 2024
2194,ECON201,B+,Spring 2024
2809,ENG101,F,Spring 2024
125,HIST101,C+,Spring 2024
1538,MATH201,B+,Spring 2024
4576,BUS201,B,Spring 2024
4808,LIT201,D,Spring 2024
1971,BUS201,D,Spring 2024
2763,ECON201,C+,Spring 2024
1818,FIN201,B,Fall 2024
815,SOC101,B,Fall 2024
3102,ACC101,D,Spring 2024
4152,MUS101,A,Spring 2024
1655,SOC101,B+,Spring 2024
132,LIT201,B,Spring 2024
231,HIST101,B+,Spring 2024
395,ECON201,B+,Fall 2024
3574,HIST101,F,Spring 2024
982,FIN201,A,Fall 2024
933,POLI201,A,Spring 2024
1410,BUS201,B,Spring 2024
2956,PSYCH101,B,Spring 2024
4629,CS101,D,Spring 2024
4651,PHIL101,F,Spring 2024
2742,PHYS101,F,Spring 2024
2939,MATH201,C+,Spring 2024
3421,PHYS101,B+,Spring 2024
2505,ACC101,D,Fall 2024
3034,POLI201,B+,Spring 2024
3980,CS101,A,Spring 2024
3824,PSYCH101,A,Spring 2024
4481,PHIL101,F,Spring 2024
712,MKT101,D,Spring 2024
2977,ACC101,B,Fall 2024
1472,ACC101,C+,Spring 2024
3700,ENG101,F,Fall 2024
3187,SOC101,C+,Fall 2024
4750,CHEM101,A,Spring 2024
1143,ECON201,A,Fall 2024
3982,SOC101,C+,Spring 2024
2569,MKT101,C+,Fall 2024
1609,SOC101,B,Spring 2024
4634,MUS101,C+,Fall 2024
3823,ACC101,B+,Spring 2024
1898,PHYS101,C+,Fall 2024
2193,BUS201,C,Fall 2024
4073,MUS101,C+,Spring 2024
1092,ECON201,A,Fall 2024
700,MATH201,A,Fall 2024
4093,ECON201,F,Fall 2024
1902,ENG101,C,Fall 2024
2179,CS101,B+,Spring 2024
733,ART101,C+,Fall 2024
513,POLI201,C+,Spring 2024
2688,PHIL101,C,Spring 2024
4097,ART101,F,Fall 2024
3757,POLI201,B,Fall 2024
432,PHIL101,B,Spring 2024
4495,MATH201,F,Spring 2024
808,MUS101,B+,Spring 2024
1280,BUS201,C+,Fall 2024
2222,HIST101,C+,Fall 2024
855,PHYS101,C+,Fall 2024
3213,ENG101,F,Spring 2024
2587,MUS101,A,Fall 2024
4841,CHEM101,D,Spring 2024
2769,MKT101,B,Spring 2024
4339,BUS201,F,Spring 2024
3341,SOC101,D,Spring 2024
3229,CHEM101,C,Spring 2024
1620,SOC101,D,Fall 2024
276,BIO101,A,Spring 2024
4104,BIO101,A,Fall 2024
3864,MATH201,B,Spring 2024
715,ECON201,C+,Fall 2024
2081,CS101,B+,Fall 2024
810,ARCH101,D,Spring 2024
3727,BUS201,F,Fall 2024
3979,ART101,F,Fall 2024
862,MKT101,C,Spring 2024
37,FIN201,B,Spring 2024
3812,PSYCH101,B+,Spring 2024
2082,ECON201,B,Fall 2024
455,PHYS101,B,Fall 2024
4540,PSYCH101,B,Fall 2024
3309,MUS101,B,Spring 2024
4308,PHIL101,C+,Fall 2024
3212,ART101,F,Spring 2024
2656,ART101,A,Spring 2024
982,ENG101,F,Fall 2024
4392,ENG101,F,Fall 2024
152,PHIL101,D,Spring 2024
3295,PSYCH101,B,Spring 2024
600,FIN201,B+,Fall 2024
1323,MATH201,D,Spring 2024
1512,ENG101,B+,Spring 2024
2259,ECON201,B+,Fall 2024
232,ARCH101,A,Spring 2024
2743,ECON201,A,Fall 2024
4463,ECON201,B+,Fall 2024
4577,ARCH101,C+,Fall 2024
572,BIO101,A,Spring 2024
1203,ARCH101,A,Fall 2024
1508,FIN201,C+,Fall 2024
1613,LIT201,B,Fall 2024
3567,CHEM101,A,Fall 2024
4041,ARCH101,D,Fall 2024
1571,ART101,B+,Fall 2024
1040,LIT201,B+,Spring 2024
1426,ARCH101,C+,Spring 2024
4082,BUS201,B+,Spring 2024
171,MATH201,F,Spring 2024
189,MKT101,C,Fall 2024
4882,MATH201,B+,Spring 2024
4679,FIN201,C+,Spring 2024
600,LIT201,C+,Spring 2024
4942,LIT201,C+,Fall 2024
4018,HIST101,F,Fall 2024
3333,MUS101,D,Fall 2024
3577,SOC101,C,Spring 2024
2390,CHEM101,F,Fall 2024
954,FIN201,A,Fall 2024
1626,BIO101,B,Fall 2024
1871,BIO101,B+,Spring 2024
4262,PHIL101,D,Fall 2024
2025,SOC101,A,Spring 2024
4330,ACC101,C+,Spring 2024
641,ARCH101,A,Fall 2024
1828,CS101,F,Fall 2024
4703,MKT101,A,Fall 2024
540,ARCH101,C,Fall 2024
2366,FIN201,C+,Spring 2024
4439,PHYS101,D,Spring 2024
3502,PHIL101,D,Spring 2024
3948,PSYCH101,C+,Spring 2024
3027,ACC101,B+,Fall 2024
4733,ECON201,D,Spring 2024
3538,MATH201,D,Spring 2024
4175,MATH201,B+,Fall 2024
2497,MATH201,B+,Spring 2024
4287,PHYS101,F,Fall 2024
4740,MKT101,D,Fall 2024
2090,LIT201,D,Fall 2024
3322,ENG101,D,Spring 2024
3582,ACC101,B+,Fall 2024
2550,SOC101,D,Fall 2024
1217,LIT201,A,Fall 2024
4886,ECON201,A,Spring 2024
3979,LIT201,B+,Spring 2024
742,BIO101,B+,Fall 2024
4186,HIST101,B+,Spring 2024
1715,ENG101,B,Spring 2024
4045,MKT101,B+,Spring 2024
648,MATH201,F,Spring 2024
2798,SOC101,B,Spring 2024
819,ENG101,B+,Fall 2024
243,CHEM101,C+,Spring 2024
4315,CHEM101,C,Spring 2024
4105,PSYCH101,D,Spring 2024
4526,LIT201,D,Spring 2024
3878,FIN201,A,Fall 2024
13,CS101,C+,Fall 2024
3018,ART101,C,Spring 2024
690,MATH201,D,Fall 2024
3139,SOC101,D,Spring 2024
3741,ART101,B,Spring 2024
677,ARCH101,A,Fall 2024
3575,ECON201,B,Fall 2024
4304,BUS201,F,Spring 2024
1324,BUS201,F,Spring 2024
2866,CHEM101,B,Fall 2024
1003,PHYS101,A,Spring 2024
2503,PSYCH101,C,Spring 2024
1766,POLI201,A,Fall 2024
1554,POLI201,B+,Fall 2024
2292,LIT201,B,Fall 2024
1986,POLI201,B+,Spring 2024
4867,SOC101,A,Spring 2024
238,SOC101,A,Fall 2024
3318,MUS101,D,Fall 2024
2393,MATH201,F,Spring 2024
3556,SOC101,C,Spring 2024
1585,BIO101,B,Spring 2024
1308,HIST101,F,Fall 2024
2086,SOC101,C+,Fall 2024
1820,BUS201,A,Spring 2024
32,PHIL101,D,Spring 2024
292,PHIL101,C+,Spring 2024
3687,FIN201,B,Spring 2024
4388,CS101,B+,Fall 2024
1643,ARCH101,B,Fall 2024
578,LIT201,F,Fall 2024
3910,ACC101,C,Fall 2024
1224,MKT101,C+,Fall 2024
4077,CS101,D,Spring 2024
2653,CS101,F,Fall 2024
447,MKT101,C+,Fall 2024
3420,MUS101,B+,Fall 2024
4374,BIO101,F,Spring 2024
3042,SOC101,D,Spring 2024
2580,BIO101,B+,Fall 2024
1423,ARCH101,A,Fall 2024
2610,HIST101,F,Fall 2024
3082,ACC101,B,Fall 2024
59,BIO101,F,Spring 2024
3160,BUS201,F,Fall 2024
459,ARCH101,C,Fall 2024
104,HIST101,A,Fall 2024
4927,ARCH101,B,Fall 2024
789,PSYCH101,B+,Spring 2024
742,PHIL101,C,Fall 2024
3407,MUS101,B+,Fall 2024
1573,ARCH101,D,Fall 2024
2702,BIO101,B+,Fall 2024
4651,ARCH101,C+,Fall 2024
4724,FIN201,B,Spring 2024
3413,HIST101,A,Spring 2024
2977,ARCH101,F,Fall 2024
2135,CS101,C+,Spring 2024
428,ECON201,D,Fall 2024
1945,MKT101,B,Fall 2024
1272,SOC101,D,Fall 2024
4980,PHYS101,B,Fall 2024
4582,POLI201,B,Fall 2024
4700,SOC101,C,Fall 2024
412,PHIL101,C+,Spring 2024
1932,MUS101,A,Fall 2024
2496,ARCH101,C+,Spring 2024
247,MKT101,D,Spring 2024
2818,POLI201,B+,Spring 2024
2172,ACC101,D,Fall 2024
3332,ARCH101,B,Fall 2024
2925,SOC101,B+,Fall 2024
2061,LIT201,C+,Fall 2024
3335,MKT101,A,Fall 2024
4896,PHIL101,B+,Spring 2024
945,BUS201,B+,Spring 2024
2248,ARCH101,F,Fall 2024
1263,ARCH101,C,Spring 2024
176,MKT101,C+,Spring 2024
1053,ENG101,B+,Fall 2024
2725,HIST101,C+,Fall 2024
2583,PSYCH101,A,Fall 2024
1318,HIST101,B+,Spring 2024
4573,BUS201,A,Spring 2024
3368,CHEM101,D,Spring 2024
1675,ART101,B+,Spring 2024
334,ART101,F,Spring 2024
1265,CHEM101,B,Spring 2024
3178,BUS201,C,Spring 2024
2946,FIN201,C,Fall 2024
4781,MATH201,C,Spring 2024
4657,CHEM101,A,Fall 2024
4219,ACC101,C+,Fall 2024
2666,PHYS101,F,Spring 2024
4936,CS101,C,Spring 2024
416,MKT101,D,Fall 2024
708,ACC101,B+,Spring 2024
2685,CHEM101,B+,Fall 2024
3367,FIN201,B,Spring 2024
3504,MATH201,A,Spring 2024
4443,MATH201,B+,Fall 2024
2560,CS101,B+,Fall 2024
4945,LIT201,F,Fall 2024
3972,PHYS101,B,Fall 2024
4631,CHEM101,B,Spring 2024
2958,HIST101,C+,Fall 2024
1730,CS101,C+,Fall 2024
1902,SOC101,C+,Fall 2024
4760,ECON201,B+,Spring 2024
1042,FIN201,B,Spring 2024
27,MATH201,D,Fall 2024
2584,SOC101,A,Spring 2024
1053,ENG101,C+,Fall 2024
1675,ARCH101,D,Spring 2024
3056,PSYCH101,C,Fall 2024
1659,PHYS101,B+,Fall 2024
4736,LIT201,A,Spring 2024
3952,ECON201,B+,Fall 2024
3189,PHIL101,D,Fall 2024
1742,MKT101,C+,Fall 2024
4088,ENG101,D,Spring 2024
4138,PHYS101,D,Spring 2024
3232,ACC101,F,Fall 2024
1715,FIN201,B+,Fall 2024
3197,CS101,C+,Fall 2024
3332,PSYCH101,B+,Spring 2024
3348,FIN201,C+,Fall 2024
1987,ART101,F,Fall 2024
3545,SOC101,B,Fall 2024
702,HIST101,B,Spring 2024
1455,PHIL101,F,Fall 2024
3787,MKT101,F,Spring 2024
2472,MUS101,F,Fall 2024
4261,BIO101,F,Fall 2024
3045,MATH201,B,Fall 2024
3884,CHEM101,B,Spring 2024
2941,BIO101,F,Fall 2024
1821,PHIL101,B,Fall 2024
2803,LIT201,C,Fall 2024
3796,BUS201,B+,Spring 2024
2464,HIST101,D,Fall 2024
3372,PHYS101,F,Fall 2024
336,MUS101,B,Fall 2024
1925,CHEM101,C,Spring 2024
4977,ACC101,F,Spring 2024
3861,PSYCH101,C,Spring 2024
2789,HIST101,B+,Spring 2024
4126,ACC101,B+,Spring 2024
3607,BIO101,C+,Fall 2024
1541,CHEM101,C+,Spring 2024
575,ACC101,B,Spring 2024
221,MATH201,A,Spring 2024
4923,MUS101,C+,Spring 2024
2014,CHEM101,A,Spring 2024
2642,MATH201,D,Spring 2024
754,CS101,C+,Fall 2024
1021,ART101,D,Fall 2024
1489,CS101,C,Spring 2024
1962,MATH201,C,Spring 2024
3484,FIN201,D,Spring 2024
438,MKT101,C,Spring 2024
479,BIO101,D,Fall 2024
783,PHYS101,A,Spring 2024
4168,BIO101,B,Fall 2024
4678,BUS201,D,Fall 2024
220,PSYCH101,C+,Fall 2024
1028,BIO101,C+,Fall 2024
290,ENG101,A,Spring 2024
380,MKT101,D,Fall 2024
3974,BIO101,C,Spring 2024
2852,ART101,B,Spring 2024
1379,ARCH101,C+,Fall 2024
1959,CHEM101,B,Fall 2024
2128,MUS101,B,Fall 2024
66,FIN201,B+,Spring 2024
2184,PHIL101,B,Fall 2024
4495,POLI201,D,Spring 2024
3775,BIO101,F,Spring 2024
4443,POLI201,B+,Spring 2024
3920,MATH201,F,Spring 2024
778,CS101,A,Fall 2024
2567,CS101,C,Fall 2024
1904,MUS101,B+,Fall 2024
2762,BUS201,F,Fall 2024
3852,CHEM101,B,Fall 2024
79,ART101,C,Fall 2024
1582,ACC101,B,Spring 2024
2163,ACC101,B,Fall 2024
986,PHIL101,B+,Spring 2024
1486,POLI201,A,Spring 2024
2621,CS101,F,Spring 2024
965,POLI201,B,Spring 2024
2548,PSYCH101,D,Fall 2024
829,MUS101,B+,Fall 2024
3174,BUS201,D,Spring 2024
2674,MUS101,D,Spring 2024
1719,PHYS101,F,Fall 2024
2433,ACC101,B,Spring 2024
1229,MUS101,F,Fall 2024
2411,FIN201,D,Spring 2024
3779,SOC101,F,Spring 2024
1841,HIST101,C,Fall 2024
498,CS101,A,Fall 2024
537,HIST101,B,Fall 2024
3306,POLI201,D,Fall 2024
1165,BIO101,A,Fall 2024
1972,SOC101,F,Fall 2024
3528,ART101,A,Fall 2024
300,BIO101,C,Spring 2024
2387,MUS101,C,Fall 2024
4399,FIN201,C+,Spring 2024
3964,ART101,A,Fall 2024
4688,POLI201,B,Fall 2024
4172,LIT201,C,Spring 2024
3860,ART101,B,Spring 2024
914,MUS101,A,Spring 2024
4876,ENG101,C,Spring 2024
3696,BIO101,C+,Fall 2024
921,MATH201,A,Fall 2024
1524,POLI201,B,Fall 2024
1750,BIO101,C+,Fall 2024
3618,PSYCH101,A,Fall 2024
2701,CHEM101,C,Spring 2024
1006,BUS201,D,Fall 2024
1702,CS101,A,Fall 2024
3303,CS101,B+,Spring 2024
804,ART101,B,Spring 2024
3367,SOC101,C,Spring 2024
2893,POLI201,C,Fall 2024
3499,SOC101,B+,Spring 2024
4968,MATH201,D,Spring 2024
3163,POLI201,C+,Spring 2024
115,POLI201,C,Spring 2024
3330,LIT201,F,Spring 2024
4469,PHYS101,C+,Fall 2024
4946,ARCH101,C+,Fall 2024
2138,ACC101,C+,Spring 2024
4853,CHEM101,D,Spring 2024
31,ART101,A,Spring 2024
1806,PSYCH101,B+,Spring 2024
3570,CS101,B,Spring 2024
1437,PHYS101,B+,Spring 2024
4786,ENG101,C,Fall 2024
3429,PHYS101,B+,Spring 2024
